wavelength_um,stitch_normalized_raw_aperture_fnu_Jy,random_error_conservative_proxy_Jy,random_error_diagonal_operator_Jy,random_error_conservative_covariance_upper_Jy,source_segment,native_run_id,stitch_scale_applied,dense_unweighted_continuum_Jy,linear_continuum_formal_error_Jy,dense_unweighted_optical_depth,optical_depth_random_error_flux_only,optical_depth_error_with_continuum_formal,canonical_dense_continuum_fit_point,inside_integration_band,observable,mcfost_east_arcsec,mcfost_north_arcsec,aperture_radius_arcsec,background_subtracted,aperture_corrected,observed_flux_representation,random_error_source_column,random_error_is_raw_operator_proxy,relative_gain_sensitivity_segment,dense_profile_row_zero_based,canonical_sparse_huber_continuum_Jy,canonical_sparse_huber_optical_depth
2.553883989042363,0.10043595334383122,9.9280428909013298e-05,6.4885875965587229e-05,9.9280428909013298e-05,G235H,G235H_run01,1,0.09552048847791024,0.00032255618747478536,-0.050179480676746088,0.00098849491246563747,0.0035185344109575863,True,False,stellar_center_raw_0p35_arcsec_stitch_normalized,0,0,0.34999999999999998,False,False,F_nu_Jy,error_spectral_covariance_Jy_from_provider_background_subtracted_extraction,True,G235H,10,0.094068902032055257,-0.065492730091459103
2.5542427350710106,0.10077963045509804,9.884323324398679e-05,6.5622568328923544e-05,9.884323324398679e-05,G235H,G235H_run01,1,0.095579839521669138,0.00032242571355264513,-0.052974342244400542,0.00098078582742993888,0.003513051985582237,True,False,stellar_center_raw_0p35_arcsec_stitch_normalized,0,0,0.34999999999999998,False,False,F_nu_Jy,error_spectral_covariance_Jy_from_provider_background_subtracted_extraction,True,G235H,11,0.094130769303467351,-0.068251278095725357
2.554601531492986,0.10075017947488762,9.4400928693303863e-05,6.3935881937714458e-05,9.4400928693303863e-05,G235H,G235H_run01,1,0.095639198902514322,0.00032229532208214937,-0.052061215834761254,0.00093698025338836901,0.0034977440407345565,True,False,stellar_center_raw_0p35_arcsec_stitch_normalized,0,0,0.34999999999999998,False,False,F_nu_Jy,error_spectral_covariance_Jy_from_provider_background_subtracted_extraction,True,G235H,12,0.094192645265422162,-0.067301879418038404
2.5549603783153678,0.10078592641027445,9.1560830737914641e-05,6.2881535328193026e-05,9.1560830737914641e-05,G235H,G235H_run01,1,0.095698566621616937,0.00032216501322559647,-0.051795406427750143,0.00090846841418308014,0.0034868812453913382,True,False,stellar_center_raw_0p35_arcsec_stitch_normalized,0,0,0.34999999999999998,False,False,F_nu_Jy,error_spectral_covariance_Jy_from_provider_background_subtracted_extraction,True,G235H,13,0.094254529919140462,-0.066999838968253941
2.5553192755452359,0.10107666880012178,9.2560673452688887e-05,6.2838085648422271e-05,9.2560673452688887e-05,G235H,G235H_run01,1,0.095757942680148228,0.00032203478714550499,-0.054055749010244125,0.00091574717045460612,0.0034854583474793885,True,False,stellar_center_raw_0p35_arcsec_stitch_normalized,0,0,0.34999999999999998,False,False,F_nu_Jy,error_spectral_covariance_Jy_from_provider_background_subtracted_extraction,True,G235H,14,0.09431642326584315,-0.069223991663339271
2.5556782231896715,0.10143425852693753,9.5190283929388506e-05,6.2945738286917469e-05,9.5190283929388506e-05,G235H,G235H_run01,1,0.095817327079279729,0.00032190464400461323,-0.056967353553900778,0.00093844313855864748,0.00348817429546578,True,False,stellar_center_raw_0p35_arcsec_stitch_normalized,0,0,0.34999999999999998,False,False,F_nu_Jy,error_spectral_covariance_Jy_from_provider_background_subtracted_extraction,True,G235H,15,0.094378325306751429,-0.072099447405201161
2.5560372212557558,0.10058346439419152,9.4957913405693318e-05,6.2677458202699913e-05,9.4957913405693318e-05,G235H,G235H_run01,1,0.095876719820182962,0.0003217745839658803,-0.047924676639312935,0.00094407081698387918,0.0034863831777759576,True,False,stellar_center_raw_0p35_arcsec_stitch_normalized,0,0,0.34999999999999998,False,False,F_nu_Jy,error_spectral_covariance_Jy_from_provider_background_subtracted_extraction,True,G235H,16,0.094440236043086517,-0.063020662704839039
2.5563962697505715,0.098618389951713972,9.1315291480203054e-05,5.8255412418737742e-05,9.1315291480203054e-05,G235H,G235H_run01,1,0.095936120904029684,0.00032164460719248493,-0.027575192147622381,0.00092594587606746874,0.0034782097873707687,True,False,stellar_center_raw_0p35_arcsec_stitch_normalized,0,0,0.34999999999999998,False,False,F_nu_Jy,error_spectral_covariance_Jy_from_provider_background_subtracted_extraction,True,G235H,17,0.094502155476069827,-0.042635111373958354
2.5567553686812032,0.097971492448632014,9.1647067894739295e-05,5.9286726848814983e-05,9.1647067894739295e-05,G235H,G235H_run01,1,0.095995530331991957,0.00032151471384782608,-0.020374911629399507,0.00093544627732185758,0.0034774491801825274,True,False,stellar_center_raw_0p35_arcsec_stitch_normalized,0,0,0.34999999999999998,False,False,F_nu_Jy,error_spectral_covariance_Jy_from_provider_background_subtracted_extraction,True,G235H,18,0.094564083606923102,-0.035398804893850201
2.557114518054735,0.097670948329050697,9.1113361158919523e-05,5.9217336398173598e-05,9.1113361158919523e-05,G235H,G235H_run01,1,0.096054948105241802,0.00032138490409552314,-0.016683755115240406,0.00093286041261687305,0.0034734569052253736,True,False,stellar_center_raw_0p35_arcsec_stitch_normalized,0,0,0.34999999999999998,False,False,F_nu_Jy,error_spectral_covariance_Jy_from_provider_background_subtracted_extraction,True,G235H,19,0.094626020436868061,-0.031671663225987357
